Area,Year,Food Inflation Rate,Raw GDP,GDP Growth Rate,Item,Item Price Per Tonne,Overall Inflation Rate
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Rye,234.9,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Sour cherries,557.4,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Soya beans,592.7,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Strawberries,1249.0,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Sunflower seed,350.3,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Tomatoes,691.2,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Unmanufactured tobacco,3087.0,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Watermelons,94.1,0.0
Macedonia,2014,-0.9531045833333334,11362.256666,5.033824,Wheat,245.9,0.0
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Apples,213.4,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Apricots,534.0,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Barley,196.8,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Cabbages,326.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Carrots and turnips,270.1,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Cherries,945.4,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",377.5,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Cucumbers and gherkins,570.2,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Grapes,253.6,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Maize (corn),159.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Meat of cattle with the bone, fresh or chilled (biological)",2013.6,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Meat of chickens, fresh or chilled (biological)",546.8,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Meat of pig with the bone, fresh or chilled (biological)",2050.6,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Meat of sheep, fresh or chilled (biological)",2723.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Natural honey,4075.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Oats,220.3,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Onions and shallots, dry (excluding dehydrated)",204.0,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Peaches and nectarines,448.1,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Pears,540.2,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Plums and sloes,269.7,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Potatoes,279.2,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Rape or colza seed,356.6,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Raw milk of cattle,346.8,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Raw milk of goats,335.0,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Raw milk of sheep,579.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Rice,417.6,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Rye,215.2,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,"Shorn wool, greasy, including fleece-washed shorn wool",690.3,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Sour cherries,512.2,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Soya beans,316.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Strawberries,811.1,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Sunflower seed,378.4,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Tomatoes,634.5,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Unmanufactured tobacco,2916.3,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Watermelons,105.9,0.1
Macedonia,2015,0.06934708333333332,10064.513038,-11.421531,Wheat,191.0,0.1
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Apples,309.4,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Apricots,1070.1,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Barley,161.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Cabbages,209.2,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Carrots and turnips,263.0,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Cherries,717.7,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",380.6,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Cucumbers and gherkins,508.5,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Grapes,247.5,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Maize (corn),167.3,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Meat of cattle with the bone, fresh or chilled (biological)",1782.4,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Meat of chickens, fresh or chilled (biological)",548.7,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Meat of pig with the bone, fresh or chilled (biological)",2602.3,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Meat of sheep, fresh or chilled (biological)",1894.7,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Natural honey,4264.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Oats,259.3,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Onions and shallots, dry (excluding dehydrated)",147.6,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Peaches and nectarines,508.0,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Pears,541.4,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Plums and sloes,266.7,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Potatoes,259.0,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Rape or colza seed,569.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Raw milk of cattle,320.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Raw milk of goats,330.4,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Raw milk of sheep,622.0,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Rice,298.4,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Rye,168.9,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Shorn wool, greasy, including fleece-washed shorn wool",711.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Sour cherries,310.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Strawberries,920.1,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Sunflower seed,349.8,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Tomatoes,705.9,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Unmanufactured tobacco,3347.3,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,"Walnuts, in shell",1198.2,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Watermelons,133.4,0.2
Macedonia,2016,-1.2995871666666667,10672.464612,6.040546,Wheat,164.7,0.2
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Apples,373.6,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Apricots,526.5,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Barley,168.6,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Cabbages,247.8,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Carrots and turnips,253.3,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Cherries,689.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",388.4,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Cucumbers and gherkins,556.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Grapes,272.3,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Maize (corn),171.0,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Meat of cattle with the bone, fresh or chilled (biological)",1651.4,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Meat of chickens, fresh or chilled (biological)",720.1,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Meat of pig with the bone, fresh or chilled (biological)",1912.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Meat of sheep, fresh or chilled (biological)",2173.4,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Natural honey,4220.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Oats,242.9,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Onions and shallots, dry (excluding dehydrated)",117.1,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Peaches and nectarines,423.3,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Pears,743.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Plums and sloes,378.8,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Potatoes,339.8,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Rape or colza seed,378.6,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Raw milk of cattle,325.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Raw milk of goats,330.7,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Raw milk of sheep,617.8,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Rice,317.6,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Rye,148.9,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,"Shorn wool, greasy, including fleece-washed shorn wool",454.7,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Sour cherries,774.9,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Strawberries,1597.9,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Sunflower seed,353.0,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Tomatoes,671.0,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Unmanufactured tobacco,3791.0,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Watermelons,77.2,2.1
Macedonia,2017,0.25751274999999996,11307.06119,5.94611,Wheat,172.9,2.1
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Apples,373.9,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Apricots,618.0,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Barley,173.1,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Beans, dry",1677.2,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Cabbages,286.6,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Carrots and turnips,368.4,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Cherries,1635.9,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",469.3,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Cucumbers and gherkins,602.6,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Grapes,306.6,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Maize (corn),163.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Meat of cattle with the bone, fresh or chilled (biological)",1674.6,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Meat of chickens, fresh or chilled (biological)",713.0,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Meat of pig with the bone, fresh or chilled (biological)",1950.6,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Meat of sheep, fresh or chilled (biological)",2715.6,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Natural honey,4675.3,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Oats,256.9,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Onions and shallots, dry (excluding dehydrated)",205.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Other beans, green",586.2,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Peaches and nectarines,557.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Pears,674.7,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Peas, green",472.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Plums and sloes,264.8,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Potatoes,274.9,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Rape or colza seed,398.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Raw milk of cattle,376.1,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Raw milk of goats,350.3,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Raw milk of sheep,656.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Rice,330.7,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Rye,200.0,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Shorn wool, greasy, including fleece-washed shorn wool",586.3,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Sour cherries,425.5,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Strawberries,1387.4,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Sunflower seed,329.3,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Tomatoes,689.4,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Unmanufactured tobacco,4122.0,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,"Walnuts, in shell",1824.4,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Watermelons,133.2,2.3
Macedonia,2018,0.8256110833333333,12683.068033,12.169447,Wheat,195.6,2.3
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Apples,339.1,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Apricots,436.1,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Barley,129.7,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Beans, dry",1836.5,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Cabbages,374.7,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Carrots and turnips,292.1,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Cherries,1641.4,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",405.0,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Cucumbers and gherkins,512.5,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Grapes,272.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Maize (corn),160.6,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Meat of cattle with the bone, fresh or chilled (biological)",1782.4,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Meat of chickens, fresh or chilled (biological)",728.0,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Meat of pig with the bone, fresh or chilled (biological)",1948.2,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Meat of sheep, fresh or chilled (biological)",2366.8,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Natural honey,4379.7,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Oats,267.4,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Onions and shallots, dry (excluding dehydrated)",440.4,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Other beans, green",637.0,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Peaches and nectarines,478.6,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Pears,770.4,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Peas, green",399.5,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Plums and sloes,322.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Potatoes,283.2,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Rape or colza seed,364.0,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Raw milk of cattle,359.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Raw milk of goats,350.9,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Raw milk of sheep,635.9,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Rice,327.5,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Rye,205.0,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Shorn wool, greasy, including fleece-washed shorn wool",395.7,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Sour cherries,495.7,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Strawberries,1020.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Sunflower seed,318.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Tomatoes,619.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Unmanufactured tobacco,4036.4,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,"Walnuts, in shell",1379.3,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Watermelons,177.1,0.7
Macedonia,2019,1.6193085833333332,12606.336156,-0.604995,Wheat,201.0,0.7
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Apples,408.9,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Apricots,573.7,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Barley,208.2,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Beans, dry",1846.8,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Cabbages,177.2,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Carrots and turnips,322.4,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Cherries,1116.7,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Chillies and peppers, green (Capsicum spp. and Pimenta spp.)",444.8,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Cucumbers and gherkins,530.6,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Grapes,220.7,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Maize (corn),215.7,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Meat of cattle with the bone, fresh or chilled (biological)",2168.7,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Meat of chickens, fresh or chilled (biological)",923.2,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Meat of pig with the bone, fresh or chilled (biological)",2149.5,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Meat of sheep, fresh or chilled (biological)",2379.4,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Natural honey,4356.4,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Oats,302.6,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Onions and shallots, dry (excluding dehydrated)",193.5,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Other beans, green",624.6,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Peaches and nectarines,547.9,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Pears,774.9,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,"Peas, green",279.8,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Plums and sloes,327.6,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Potatoes,340.6,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Rape or colza seed,407.2,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Raw milk of cattle,367.3,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Raw milk of goats,362.6,1.2
Macedonia,2020,2.4217459166666666,12361.040197,-1.945815,Raw milk of sheep,696.7,1.2
